x,y,timestamp,BSSID,RSSI
481.0,70.0,1746003075156,94:d4:69:fa:83:4a,-57
481.0,70.0,1746003075156,94:d4:69:fa:83:4c,-57
481.0,70.0,1746003075156,00:1c:85:0c:40:a3,-61
481.0,70.0,1746003075156,00:1c:85:0f:06:41,-91
481.0,70.0,1746003075156,80:e8:6f:d7:7a:82,-60
481.0,70.0,1746003075156,80:e8:6f:d7:7a:83,-61
481.0,70.0,1746003075156,38:20:56:85:ad:25,-75
481.0,70.0,1746003075156,38:20:56:80:ff:6c,-78
481.0,70.0,1746003075156,80:e8:6f:d7:7a:85,-61
481.0,70.0,1746003075156,38:20:56:80:ff:6a,-78
481.0,70.0,1746003075156,38:20:56:80:ff:6f,-78
481.0,70.0,1746003075156,80:e8:6f:d7:7a:80,-61
481.0,70.0,1746003075156,38:20:56:80:ff:6d,-78
481.0,70.0,1746003075156,38:20:56:80:ff:6e,-78
481.0,70.0,1746003075156,38:20:56:7e:de:8e,-70
481.0,70.0,1746003075156,38:20:56:7e:de:8f,-71
481.0,70.0,1746003075156,38:20:56:7e:de:8c,-71
481.0,70.0,1746003075156,38:20:56:7e:de:8d,-71
481.0,70.0,1746003075156,38:20:56:7e:de:8a,-71
481.0,70.0,1746003075156,94:d4:69:fa:7e:ca,-39
481.0,70.0,1746003075156,94:d4:69:fa:7e:cf,-46
481.0,70.0,1746003075156,94:d4:69:fa:7e:cc,-39
481.0,70.0,1746003075156,94:d4:69:fa:7e:ce,-40
481.0,70.0,1746003075156,94:d4:69:fa:7e:cd,-40
481.0,70.0,1746003075156,94:d4:69:fa:7e:c0,-51
481.0,70.0,1746003075156,38:20:56:81:08:2a,-75
481.0,70.0,1746003075156,38:20:56:81:00:2f,-87
481.0,70.0,1746003075156,38:20:56:81:00:2e,-88
481.0,70.0,1746003075156,38:20:56:81:00:2d,-87
481.0,70.0,1746003075156,38:20:56:81:00:2c,-88
481.0,70.0,1746003075156,94:d4:69:fa:7e:c3,-51
481.0,70.0,1746003075156,38:20:56:81:08:2e,-75
481.0,70.0,1746003075156,94:d4:69:fa:7e:c2,-51
481.0,70.0,1746003075156,38:20:56:81:08:2f,-75
481.0,70.0,1746003075156,dc:62:79:c8:f4:ba,-77
481.0,70.0,1746003075156,38:20:56:81:00:2a,-88
481.0,70.0,1746003075156,94:d4:69:fa:7e:c5,-51
481.0,70.0,1746003075156,38:20:56:81:08:2c,-74
481.0,70.0,1746003075156,38:20:56:81:08:2d,-74
481.0,70.0,1746003075156,80:e8:6f:d7:90:ca,-82
481.0,70.0,1746003075156,70:5d:cc:9f:8f:7a,-82
481.0,70.0,1746003075156,38:20:56:81:03:8a,-80
481.0,70.0,1746003075156,38:20:56:81:03:8c,-81
481.0,70.0,1746003075156,38:20:56:81:03:8d,-80
481.0,70.0,1746003075156,38:20:56:81:03:8e,-80
